image,split,class,spai
willard-metcalf_the-little-white-house.jpg,test,1,1.7070571564579951e-15
valentin-serov_sheds-1901.jpg,test,1,2.0598419723683037e-05
jean-alexandru-steriadi_vene-ia-spre-campanile-di-san-marco-1914.jpg,test,1,0.9999998807907104
frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,test,1,9.300495876235102e-16
benito-quinquela-martin_presidente-fragata-sarmiento-1904.jpg,test,1,0.9999997615814209
odilon-redon_small-village-in-the-medoc.jpg,test,1,0.868015468120575
santiago-rusinol_huerto-del-vinyet-1892.jpg,test,1,1.0
salvador-dali_landscape-cadaques.jpg,test,1,0.617738664150238
julian-falat_woman-in-the-bonnet.jpg,test,1,3.909949083151173e-17
sever-burada_winter-in-c-lm-valley.jpg,test,1,0.9999614953994751
sergiy-grigoriev_landscape-1983.jpg,test,1,0.00029841699870303273
walter-sickert_jacques-emile-blanche.jpg,test,1,0.925788164138794
paul-gauguin_rouen-suburb-1884.jpg,test,1,0.6632370948791504
james-charles_on-a-sussex-farm-1904.jpg,test,1,0.5236971974372864
albert-julius-olsson_the-water-spout.jpg,test,1,0.9854977130889893
john-singer-sargent_a-spanish-interior.jpg,test,1,0.007805339060723782
james-charles_dancing-lesson-1884.jpg,test,1,0.9996204376220703
frederic-remington_a-gander-pull-1894.jpg,test,1,8.954593314874224e-20
gustave-caillebotte_garlic-cloves-and-knife-on-the-corner-of-a-table.jpg,test,1,2.2281173528426734e-07
john-henry-twachtman_middlebrook-farm.jpg,test,1,1.0
john-singer-sargent_girl-with-a-sickle-1885.jpg,test,1,0.966347873210907
frank-w-benson_calm-morning-1904.jpg,test,1,0.9999959468841553
stanislaw-wyspianski_chaty-w-grebowie.jpg,test,1,0.9486798048019409
maurice-bompard_les-lavandieres.jpg,test,1,1.0276724426284774e-18
lovis-corinth_woman-in-a-deck-chair-by-the-window-1913.jpg,test,1,0.01157811563462019
william-james-glackens_back-of-nude.jpg,test,1,0.99981290102005
carolus-duran_after-the-swim-1899.jpg,test,1,0.23794272541999817
meta-vaux-warrick-fuller_lazy-bones-1930.jpg,test,1,0.0003853359376080334
pierre-emmanuel-damoye_the-village-pond-1885.jpg,test,1,0.5252461433410645
benjamin-brown_eleanora-muse-in-blue-dress-1897.jpg,test,1,0.798223078250885
georg-pauli_french-confirmation.jpg,test,1,0.9999947547912598
henry-herbert-la-thangue_the-harvesters-supper-1903.jpg,test,1,0.05310545861721039
theodor-pallady_eglise-de-mimizan-1937.jpg,test,1,0.9998142123222351
james-ensor_brussels-town-hall.jpg,test,1,0.979310154914856
arkhip-kuindzhi_sea-coast-crimea.jpg,test,1,0.7711268663406372
georg-pauli_winter-evening-at-s-der-stockholm-1889.jpg,test,1,0.9999996423721313
hans-am-ende_a-young-girl.jpg,test,1,0.99326491355896
richard-jack_irish-landscape.jpg,test,1,0.9718218445777893
horia-bernea_garden-at-v-ratec-1987.jpg,test,1,0.6172124743461609
auguste-rodin_untitled-4.jpg,test,1,0.9503635168075562
karl-edvard-diriks_from-dr-baksundet-1923.jpg,test,1,0.0006384635344147682
walter-osborne_a-grey-morning-in-a-breton-farmyard.jpg,test,1,1.1969571112047106e-08
joaqu-n-sorolla_fisherwomen-1911.jpg,test,1,1.0
james-mcneill-whistler_note-in-gold-and-silver-dordrecht.jpg,test,1,1.6993672247167524e-08
winston-churchill_lakeland-scene-near-breccles.jpg,test,1,0.0688762292265892
jacek-malczewski_returning-from-the-fields.jpg,test,1,0.9978737831115723
ipolit-strambu_thinking-1917.jpg,test,1,0.3238271176815033
eugene-boudin_trouville-the-jettys-high-tide-1897.jpg,test,1,0.5218481421470642
marianne-stokes_in-church-at-vazsecz-1909.jpg,test,1,1.0
fujishima-takeji_landscape-of-versailles-1906.jpg,test,1,0.529084324836731
tom-roberts_washing-day-kallista-1925.jpg,test,1,0.4552001655101776
ivan-mrkvicka_marketplace-in-plovdiv.jpg,test,1,0.9999978542327881
tetyana-yablonska_winter-at-old-kiev-1976.jpg,test,1,1.0
camille-pissarro_the-raised-terrace-of-the-pont-neuf-place-henri-iv-afternoon-rain-1902.jpg,test,1,3.2444869273867694e-13
mary-cassatt_woman-with-needlework-sun.jpg,test,1,0.9611793160438538
victor-borisov-musatov_portrait-of-nadezhda-staniukovich-1903.jpg,test,1,0.21579907834529877
octav-bancila_portretul-de-evreu.jpg,test,1,0.001510964473709464
ion-theodorescu-sion_still-life-with-vegetables-and-pottery.jpg,test,1,0.9999997615814209
sergiy-grigoriev_evening-window-1963.jpg,test,1,0.9998574256896973
armando-reveron_el-rancho-el-caney-1930.jpg,test,1,0.9404774308204651
edward-henry-potthast_nude.jpg,test,1,0.00013395643327385187
firmin-baes_sheaves-of-corn.jpg,test,1,0.00010097402264364064
nikolay-bogdanov-belsky_teacher-s-birthday-1.jpg,test,1,0.9863460659980774
walter-battiss_portrait-of-the-artist-s-wife-the-artist-grace-anderson-1945.jpg,test,1,1.0
william-james-glackens_descending-from-the-bus-1910.jpg,test,1,0.9999529123306274
maynard-dixon_november-in-nevada-1935.jpg,test,1,1.0
maurice-boitel_la-route-de-conches-dans-un-village-1961.jpg,test,1,0.9656311869621277
laszlo-mednyanszky_marshland-1880.jpg,test,1,4.3103381974773924e-10
colette-pope-heldner_swamp-idyl-1949.jpg,test,1,0.7743831872940063
maurice-boitel_c-te-d-opale-dunes-au-soleil-couchant-1986.jpg,test,1,1.0
yeghishe-tadevosyan_self-portrait.jpg,test,1,0.9909194707870483
gustave-caillebotte_willows-by-the-yerres.jpg,test,1,1.2033804175359819e-08
kazimir-malevich_spring-landscape-with-a-cottage.jpg,test,1,0.9954883456230164
henry-scott-tuke_falmouth-0.jpg,test,1,1.0
theodore-robinson_mother-and-child-by-the-hearth-1887.jpg,test,1,2.2560897594559037e-11
ipolit-strambu_vase-with-roses-and-chrysanthemums-1911.jpg,test,1,0.39687442779541016
henri-matisse_paysage-1898.jpg,test,1,8.452996098640142e-07
camille-pissarro_the-louvre-gray-weather-afternoon-1902.jpg,test,1,0.44763681292533875
henry-herbert-la-thangue_at-the-well.jpg,test,1,2.0137720380120072e-09
t-c-steele_winter-afternoon-old-munich-1883.jpg,test,1,0.01547704916447401
edward-wadsworth_male-figure-standing-1911.jpg,test,1,0.05679706856608391
frederic-remington_the-bronco-buster.jpg,test,1,0.6800909042358398
firmin-baes_lady-in-gold.jpg,test,1,1.0
louise-abbema_the-de-l-apres-midi.jpg,test,1,0.11367495357990265
henri-matisse_landscape-lesquielles-st-germain-1903.jpg,test,1,0.9991249442100525
henry-ossawa-tanner_the-good-shepherd-1903.jpg,test,1,1.0
fernand-combes_le-vieux-rouen-rue-haranguerie-et-st-vincent-1913.jpg,test,1,0.9999912977218628
rudolf-schweitzer-cumpana_carpenters-lunch-1929.jpg,test,1,1.4024734065060107e-12
arkhip-kuindzhi_forest.jpg,test,1,0.00040994459413923323
vasily-surikov_in-crimea-1913.jpg,test,1,3.204685669824632e-18
david-davies_nocturne-templestowe-1896.jpg,test,1,0.803117573261261
frederic-bazille_after-the-bath.jpg,test,1,0.22798819839954376
albert-julius-olsson_moonrise-st-ives-bay.jpg,test,1,0.6960487365722656
berthe-morisot_the-artist-s-daughter-with-a-parakeet.jpg,test,1,0.490164577960968
henry-scott-tuke_looking-out-to-sea.jpg,test,1,0.09214086085557938
marjorie-acker-phillips_self-portrait.jpg,test,1,0.9997267127037048
edouard-manet_the-reading-1869.jpg,test,1,0.15439024567604065
santiago-rusinol_summer-shower-1891.jpg,test,1,0.999958872795105
valentin-serov_portrait-of-a-princess-olga-orlova-1911.jpg,test,1,0.9989749193191528
granville-redmond_flowers-under-the-oaks.jpg,test,1,0.9999995231628418
nicolae-grigorescu_peasant-sewing-by-the-window.jpg,test,1,0.8983376026153564
ivan-mrkvicka_zadushnitsa-1890.jpg,test,1,0.9742720723152161
clarence-gagnon_the-train-baie-saint-paul-1922.jpg,test,1,0.9696575403213501
robert-lewis-reid_springtime-stroll.jpg,test,1,0.00018218150944449008
algernon-talmage_the-birthday-present-1923.jpg,test,1,1.0658603860624893e-10
nathaniel-hone-the-younger_north-africa.jpg,test,1,1.0
edouard-manet_corner-of-a-cafe-concert-1880.jpg,test,1,0.8042522668838501
guy-rose_windswept-trees-laguna.jpg,test,1,1.959296228434579e-21
bozoky-maria_kafka-the-castle-0.jpg,test,1,0.9810364246368408
gustave-caillebotte_fishermen-on-the-banks-of-the-yerres.jpg,test,1,2.3745898943161592e-05
granville-redmond_this-institution-this-team.jpg,test,1,0.999998927116394
rudolf-schweitzer-cumpana_horse-1947.jpg,test,1,0.8246431946754456
jane-sutherland_jessie-sutherland-1905.jpg,test,1,0.7205915451049805
arthur-verona_country-road-1898.jpg,test,1,5.449967943604861e-07
arkhip-kuindzhi_sunset-2.jpg,test,1,1.4051735888642725e-05
antoine-blanchard_boulevard-de-la-madeleine-2.jpg,test,1,1.0121513039705084e-21
fujishima-takeji_oarai.jpg,test,1,8.716871668923432e-11
umberto-boccioni_factory-foltzer-1909.jpg,test,1,1.0
willard-metcalf_brook-in-june.jpg,test,1,1.697496190899983e-05
karl-edvard-diriks_pin-au-bord-de-la-mer.jpg,test,1,7.629751621607284e-07
aleksander-gierymski_ch-opiec-nios-cy-snop-1895.jpg,test,1,1.0
karoly-ferenczy_morning-sunshine-1905.jpg,test,1,0.0004120577941648662
martin-rico_la-cueva-de-covadonga-1857.jpg,test,1,1.3449273147507288e-32
roman-selsky_outskirts-of-krakow-1934.jpg,test,1,0.07430322468280792
louise-abbema_portrait-of-sarah-bernhardt-1921.jpg,test,1,0.9995772242546082
childe-hassam_harney-desert.jpg,test,1,4.707071598850431e-20
philip-wilson-steer_a-classic-landscape-richmond.jpg,test,1,0.00012865626194979995
oleksandr-murashko_the-woman-in-black-1917.jpg,test,1,7.3648763645906e-05
maxime-maufra_amont-prairie-1888.jpg,test,1,8.656752072989937e-13
maurice-prendergast_monte-pincio-1899.jpg,test,1,0.47546306252479553
pierre-auguste-renoir_the-banks-of-the-river.jpg,test,1,0.9999649524688721
robert-julian-onderdonk_panoramic-landscape.jpg,test,1,2.6471965952623577e-07
edouard-manet_argenteuil-1874.jpg,test,1,1.9867462709710626e-12
jean-metzinger_clairiere-1903.jpg,test,1,1.0
edouard-manet_the-conservatory-1879.jpg,test,1,4.876692037214525e-05
james-mcneill-whistler_harmony-in-gray-and-green-miss-cicely-alexander-1873.jpg,test,1,8.378893689986455e-10
ernest-lawson_harlem-river-winter-scene-1910.jpg,test,1,1.794003500306873e-15
frederick-mccubbin_afterglow-summer-evening-1912.jpg,test,1,0.704487681388855
armand-guillaumin_view-of-saint-sauves-1900.jpg,test,1,0.0047004795633256435
andres-de-santa-maria_la-visitaci-n-1933.jpg,test,1,0.9603694081306458
camil-ressu_in-the-shade.jpg,test,1,0.610271155834198
zinaida-serebriakova_neskuchnoye-plowing-1908.jpg,test,1,0.9960659146308899
henri-matisse_toulouse-landscape-1898.jpg,test,1,1.0
carl-larsson_view-of-montcourt-1884.jpg,test,1,0.1893274188041687
theodor-philipsen_cows-near-the-well-at-gammelgaard-saltholm-1901.jpg,test,1,6.331301617696113e-28
willy-schlobach_vase-with-tulips-1928.jpg,test,1,0.9999825954437256
james-charles_heat-of-the-day-venice-1892.jpg,test,1,0.9999696016311646
hugo-muhlig_hunter-with-dog-in-the-grafenberg-forest.jpg,test,1,0.9999492168426514
james-mcneill-whistler_note-in-flesh-colour-the-guidecca.jpg,test,1,0.9146679043769836
giovanni-boldini_the-woman-in-red.jpg,test,1,7.407750217680587e-07
cornelis-vreedenburgh_view-of-the-singel-amsterdam-with-the-koepelkerk-beyond-1940.jpg,test,1,2.5810839687778753e-08
bozoky-maria_illustration-22.jpg,test,1,1.0
clarence-gagnon_trapper-in-the-woods-1913.jpg,test,1,0.03783765435218811
henry-herbert-la-thangue_mowing-bracken.jpg,test,1,0.008540255948901176
konstantin-makovsky_girl-with-hat.jpg,test,1,0.12090085446834564
frank-w-benson_summer-1909.jpg,test,1,0.8901885151863098
philip-wilson-steer_what-of-the-war.jpg,test,1,0.00027523082098923624
henri-gervex_cafe-scene-in-paris.jpg,test,1,7.683641185330173e-14
pierre-auguste-renoir_the-seine-at-argenteuil.jpg,test,1,2.516619815651211e-06
valentin-serov_portrait-of-margarita-morozova-1910.jpg,test,1,1.923574997369925e-24
laszlo-mednyanszky_under-the-cross-1892.jpg,test,1,0.06567347049713135
egon-schiele_house-with-a-bay-window-in-the-garden-1907.jpg,test,1,0.9925519227981567
lucian-grigorescu_vedere-c-tre-biserica-sf-spiridon-1940.jpg,test,1,0.9995297193527222
robert-spencer_summertime-1920.jpg,test,1,2.837985313419722e-08
julius-leblanc-stewart_picnic-under-the-trees.jpg,test,1,1.2521338703663787e-06
george-henry_the-tortoiseshell-mirror.jpg,test,1,0.7154716849327087
antoine-blanchard_rue-royal-madeleine-4.jpg,test,1,8.378499499852546e-20
lilla-cabot-perry_the-poppy-screen-1915.jpg,test,1,0.9999988079071045
willy-schlobach_bluhende-baume-1908.jpg,test,1,1.0
gino-severini_self-portrait-1908.jpg,test,1,0.9689382314682007
maurice-prendergast_marine-park-1897.jpg,test,1,0.005842779763042927
sattar-bahlulzadeh_bilgah-1962.jpg,test,1,0.3695180416107178
umberto-boccioni_young-man-on-a-riverbank-1902.jpg,test,1,0.08635634928941727
ilya-mashkov_georgia-kazbek-view-of-the-mountain-kabardzhino-and-village.jpg,test,1,0.9954994320869446
joaqu-n-sorolla_mother-and-daughter-valencia-beach-1916.jpg,test,1,0.9989221096038818
nathaniel-hone-the-younger_the-sphinx-half-in-shadow-and-chephren-pyramid-giza-egypt-1892.jpg,test,1,0.9349718689918518
edouard-manet_almonds-currants-and-peaches-1869.jpg,test,1,1.9604940462158993e-05
robert-lewis-reid_the-miniature-1912.jpg,test,1,0.8636414408683777
henry-herbert-la-thangue_the-appian-way-1920.jpg,test,1,1.1317964521140311e-07
gregoire-boonzaier_cottages-figures-1964.jpg,test,1,0.009079556912183762
julian-alden-weir_the-road-to-no-where-1889.jpg,test,1,0.9989987015724182
hugo-muhlig_fishermen-with-their-boats.jpg,test,1,6.35564623152618e-09
auguste-rodin_camille-claudel-1884.jpg,test,1,1.3650038454215974e-05
tom-roberts_ulverstone-1899.jpg,test,1,9.18795130543309e-20
peder-severin-kroyer_marie-in-the-garden-1893.jpg,test,1,0.0010827771620824933
fernand-combes_paris-quartier-st-paul-rue-du-figuier-1910.jpg,test,1,1.0
julian-ashton_sentry-box-reach-hawkesbury-river-new-south-wales-1886.jpg,test,1,0.9999326467514038
giuseppe-de-nittis_the-place-des-pyramides-paris-1875.jpg,test,1,0.9998962879180908
thomas-pollock-anshutz_low-tide-1897.jpg,test,1,0.8245460391044617
ramon-casas_over-my-dead-body.jpg,test,1,0.9995844960212708
constantin-artachino_eros.jpg,test,1,0.8815819025039673
maynard-dixon_abandoned-ranch-1935.jpg,test,1,0.9936497807502747
john-singer-sargent_in-switzerland-1908.jpg,test,1,1.2207243549333668e-10
egon-schiele_forest-with-sunlit-clearing-in-the-background-1907.jpg,test,1,1.0
edvard-munch_the-girls-on-the-bridge-1918.jpg,test,1,1.609286028004739e-14
frederic-bazille_man-with-a-pipe.jpg,test,1,2.6144716946951974e-10
arthur-verona_decorative-panel-for-the-romanian-maritime-service-study-1908.jpg,test,1,0.4976668059825897
paul-gauguin_bust-of-a-nude-girl-1884.jpg,test,1,0.005475648213177919
henry-ossawa-tanner_man-leading-a-donkey-in-front-of-the-palais-de-justice-tangier-1912.jpg,test,1,0.9897913932800293
fern-coppedge_autumn-gold-lumerville.jpg,test,1,0.15760624408721924
william-james-glackens_girl-roller-skating-washington-square-1914.jpg,test,1,0.03160126134753227
arkhip-kuindzhi_forest-expanse.jpg,test,1,5.804338698567335e-08
valentin-serov_portrait-of-yevdokia-morozova-detail-1908.jpg,test,1,7.335044572599758e-13
max-liebermann_restaurant-de-oude-vink-1905.jpg,test,1,1.2012672414130066e-05
paul-cezanne_bather-with-outstreched-arms.jpg,test,1,0.9999887943267822
charles-sprague-pearce_le-retour-du-troupeau.jpg,test,1,1.7524647134059464e-16
karoly-ferenczy_boys-throwing-pebbles-into-the-river-1890.jpg,test,1,0.5753043293952942
camil-ressu_peasantwomen-in-the-church.jpg,test,1,0.9898356795310974
albert-julius-olsson_moonlight-cornish-coast-1906.jpg,test,1,0.99832683801651
honore-daumier_mother-with-child-1865.jpg,test,1,3.079558971809652e-30
ivan-mrkvicka_romani-girl.jpg,test,1,1.0
nicolae-tonitza_seine-at-courbevoie-1910.jpg,test,1,0.9846459031105042
ion-andreescu_the-red-scarf.jpg,test,1,0.987059473991394
marianne-stokes_rumanian-cottages-in-transylvania-1909.jpg,test,1,1.0
theodore-robinson_worlds-columbian-exposition-1893.jpg,test,1,0.029113803058862686
camil-ressu_boys-bathing.jpg,test,1,0.9999933242797852
henry-herbert-la-thangue_goats-at-a-fountain-1926.jpg,test,1,0.07046949118375778
wilhelm-leibl_portr-t-des-tierarztes-dr-reindl-in-der-laube-1890.jpg,test,1,1.1708457987869014e-11
marjorie-acker-phillips_still-life.jpg,test,1,0.9912434816360474
pablo-picasso_stuffed-shirts-1900.jpg,test,1,1.6557283743168227e-05
ilya-mashkov_georgia-kazbek-day-georgian-military-road-mountain-and-village.jpg,test,1,1.0
edward-henry-potthast_by-the-new-england-seashore.jpg,test,1,5.174020713689378e-15
ferdinand-du-puigaudeau_the-moonlit-river-la-riviere-au-clair-de-lune.jpg,test,1,0.43368780612945557
tetyana-yablonska_autumn-warmth.jpg,test,1,1.0
gregoire-boonzaier_windswept-trees-1945.jpg,test,1,9.355747736122827e-18
ion-theodorescu-sion_peasant-home-in-curtea-de-arge-1922.jpg,test,1,1.0
georgina-de-albuquerque_criancas.jpg,test,1,0.02126776985824108
max-liebermann_lumberjack-in-the-forest-1898.jpg,test,1,0.9991034865379333
henry-ossawa-tanner_daniel-in-the-lions-den-1917.jpg,test,1,0.8666982054710388
anna-ancher_the-maid-in-the-kitchen-1886.jpg,test,1,0.8901715278625488
valentin-serov_seaside-in-venice-1887.jpg,test,1,0.0002751298015937209
mary-cassatt_mrs-cassatt-reading-to-her-grandchildren-1880.jpg,test,1,3.4139834497182164e-06
vasile-popescu_still-life-with-pipe-and-basket-full-of-violets-1930.jpg,test,1,0.999994158744812
clara-southern_the-kitchen-1912.jpg,test,1,1.0
vasily-surikov_maria-s-head.jpg,test,1,0.03461796045303345
mikhail-nesterov_small-house-in-ufa-1884.jpg,test,1,0.6859899163246155
maurice-bompard_the-guitarist.jpg,test,1,0.9968642592430115
william-merritt-chase_coastal-view.jpg,test,1,0.003452194156125188
stefan-popescu_street-from-bretania-1.jpg,test,1,1.0
armand-guillaumin_mountain-landscape-pontgibaud-village-in-peschadoire-1895.jpg,test,1,0.999991774559021
colette-pope-heldner_old-don-toledo-house-oldest-house-in-st-augustine-florida-america-s-oldest-city-1934.jpg,test,1,6.365942772923461e-10
walter-sickert_view-of-bath-from-belvedere.jpg,test,1,0.00034806859912350774
gregoire-boonzaier_hermanus-seascape-1945.jpg,test,1,0.013226560316979885
auguste-rodin_the-thinker.jpg,test,1,1.0
antoine-blanchard_la-rue-tronchet-paris.jpg,test,1,0.02167881280183792
giovanni-boldini_two-white-horses-1886.jpg,test,1,6.26781336478432e-35
mikhail-nesterov_in-ufa.jpg,test,1,0.9999997615814209
maurice-boitel_ambleteuse-fort-vauban.jpg,test,1,0.4878966510295868
grant-wood_the-cafe-of-paris-corner-1920.jpg,test,1,0.9978359341621399
robert-julian-onderdonk_foot-of-52nd-street-at-hudson-park.jpg,test,1,0.4353044629096985
winston-churchill_mountain-near-lochmore.jpg,test,1,0.9999977350234985
zinaida-serebriakova_terrace.jpg,test,1,1.0
john-lavery_the-opening-of-the-modern-foreign-and-sargent-galleries-at-the-tate-gallery-26-june-1926-1926.jpg,test,1,4.261826234142063e-06
louise-abbema_la-peinture-1897.jpg,test,1,0.0001742498279782012
eva-gonzales_secretly-1878.jpg,test,1,0.9999985694885254
konstantin-makovsky_portrait-of-blonde.jpg,test,1,1.0704418779261365e-26
isaac-israels_two-donkeys-1901.jpg,test,1,0.9999998807907104
lesser-ury_estaminet-flemish-tavern-1884.jpg,test,1,0.9999645948410034
adam-baltatu_still-life-with-green-apples.jpg,test,1,0.9810574054718018
johan-jongkind_entree-de-port-honfleur-1866-1866.jpg,test,1,5.746308377047038e-12
james-charles_meadow-scene-with-cattle-and-trees.jpg,test,1,0.31198492646217346
robert-spencer_the-old-city-1931.jpg,test,1,3.0954635556190713e-12
philip-wilson-steer_a-summer-s-evening.jpg,test,1,0.994404673576355
fujishima-takeji_sunrise-over-mongolia.jpg,test,1,0.5352650880813599
konstantin-korovin_on-terrace.jpg,test,1,3.0826253549776084e-08
eva-gonzales_the-young-student.jpg,test,1,1.5260549844242632e-05
nikolay-bogdanov-belsky_boys-catching-fish.jpg,test,1,0.9994807839393616
yeghishe-tadevosyan_saint-hripsime-church-etchmiadzin-1913.jpg,test,1,1.0
stefan-luchian_springtime-flowers.jpg,test,1,0.13351678848266602
salvador-dali_landscape-3.jpg,test,1,0.9743495583534241
emmanuel-zairis_figure-in-a-rowing-boat.jpg,test,1,1.0
giuseppe-de-nittis_westminster-bridge.jpg,test,1,2.1934133429979827e-20
henri-edmond-cross_peasant-woman-stretched-out-on-the-grass.jpg,test,1,2.4161065943079096e-13
ferdynand-ruszczyc_unknown-title-1899.jpg,test,1,2.5280286752860093e-09
kazimir-malevich_unemployed-girl.jpg,test,1,0.9999992847442627
ivan-mestrovic_the-bowman-1928.jpg,test,1,1.5307908971535757e-16
andre-dunoyer-de-segonzac_la-blonde-vaporouse.jpg,test,1,6.081797843116021e-10
giovanni-boldini_san-marco-in-venice-1895.jpg,test,1,0.7196970582008362
fujishima-takeji_pompei.jpg,test,1,0.6854196786880493
konstantinos-maleas_landscape-with-tree-and-mosque-in-the-background.jpg,test,1,0.9934747815132141
marianne-stokes_the-carpathian-mountains-from-lucsivna-furdo-1909.jpg,test,1,0.5673654079437256
sergiy-grigoriev_merry-spectators-1984.jpg,test,1,0.9999691247940063
honore-daumier_pierrot-with-guitar-1869.jpg,test,1,0.0009080262971110642
eugene-boudin_canal-near-brussels-1871.jpg,test,1,3.331591729924255e-13
alejandro-cabeza_hermitage-of-sagunto-2006.jpg,test,1,1.0
georgina-de-albuquerque_roceira-1930.jpg,test,1,1.0
leo-gausson_les-grands-arbres-dans-la-clairiere.jpg,test,1,0.998261034488678
walter-sickert_the-dutch.jpg,test,1,0.9327123761177063
frederick-carl-frieseke_before-her-appearance-1913.jpg,test,1,0.997294008731842
federico-zandomeneghi_figure-of-man-sitting.jpg,test,1,0.6161180138587952
